date,group,from_date,index_ffill,index_valid,log_return,ret_lvl,ret_w,n_matched,n_used,n_trim,n_adj,n_adj_used,n_adj_trim,step_n,interval_days,bridge,valid_step,ret_ok
2025-03-09,low,2025-03-02,122.17528268413945,122.17528268413945,-0.004132022898518268,-0.004132022898518268,-0.004132022898518268,52,52,0,52,52,0,1,7.0,False,True,True
2025-03-16,low,2025-03-09,121.97399691157806,121.97399691157806,-0.0016488749710763528,-0.0016488749710763528,-0.0016488749710763528,51,51,0,51,51,0,1,7.0,False,True,True
2025-03-23,low,2025-03-16,122.28067361632772,122.28067361632772,0.0025111238629653516,0.0025111238629653516,0.0025111238629653516,49,49,0,49,49,0,1,7.0,False,True,True
2025-03-30,low,2025-03-23,123.70766459475398,123.70766459475398,0.011602232823345937,0.011602232823345937,0.011602232823345937,48,48,0,48,48,0,1,7.0,False,True,True
2025-04-06,low,2025-03-30,123.7881805990886,123.7881805990886,0.0006506453238602748,0.0006506453238602748,0.0006506453238602748,47,47,0,47,47,0,1,7.0,False,True,True
2025-04-13,low,2025-04-06,123.37284097681214,123.37284097681214,-0.00336088603765922,-0.00336088603765922,-0.00336088603765922,48,47,1,48,47,1,1,7.0,False,True,True
2025-04-20,low,2025-04-13,124.08300456127594,124.08300456127594,0.005739735366424729,0.005739735366424729,0.005739735366424729,48,48,0,48,48,0,1,7.0,False,True,True
2025-04-27,low,2025-04-20,124.40006693424272,124.40006693424272,0.0025519850759592125,0.0025519850759592125,0.0025519850759592125,41,41,0,41,41,0,1,7.0,False,True,True
2025-05-04,low,2025-04-27,124.40533183509254,124.40533183509254,4.232143576174052e-05,4.232143576174052e-05,4.232143576174052e-05,39,39,0,39,39,0,1,7.0,False,True,True
2025-05-11,low,2025-05-04,124.66935164121907,124.66935164121907,0.002120005946219801,0.002120005946219801,0.002120005946219801,42,41,1,42,41,1,1,7.0,False,True,True
2025-05-18,low,2025-05-11,124.07633588936352,124.07633588936352,-0.004768057538838583,-0.004768057538838583,-0.004768057538838583,39,38,1,39,38,1,1,7.0,False,True,True
2025-05-25,low,2025-05-18,124.10372468933674,124.10372468933674,0.00022071716817660835,0.00022071716817660835,0.00022071716817660835,37,36,1,37,36,1,1,7.0,False,True,True
2025-06-01,low,2025-05-25,124.4362511615229,124.4362511615229,0.002675840531959523,0.002675840531959523,0.002675840531959523,37,36,1,37,36,1,1,7.0,False,True,True
2025-06-08,low,2025-06-01,124.33853528566624,124.33853528566624,-0.0007855770456280149,-0.0007855770456280149,-0.0007855770456280149,35,35,0,35,35,0,1,7.0,False,True,True
2025-06-15,low,2025-06-08,123.84414615418213,123.84414615418213,-0.003984079651041149,-0.003984079651041149,-0.003984079651041149,34,34,0,34,34,0,1,7.0,False,True,True
2025-06-22,low,2025-06-15,123.39137782380071,123.39137782380071,-0.00366265194624396,-0.00366265194624396,-0.00366265194624396,33,33,0,33,33,0,1,7.0,False,True,True
2025-06-29,low,2025-06-22,123.39137782380071,,,,,0,0,0,0,0,0,1,7.0,False,False,False
2025-07-06,low,2025-06-22,123.39137782380071,,,,,0,0,0,0,0,0,2,14.0,False,False,False
2025-07-13,low,2025-06-22,123.7768060149411,123.7768060149411,0.003118754991554031,0.0010395849971846771,,23,23,0,0,0,0,3,21.0,True,True,False
2025-07-20,low,2025-07-13,124.07024414311213,124.07024414311213,0.0023678979845950464,0.0023678979845950464,0.0023678979845950464,25,25,0,25,25,0,1,7.0,False,True,True
2025-07-27,low,2025-07-20,123.82898473570347,123.82898473570347,-0.0019464319003279229,-0.0019464319003279229,-0.0019464319003279229,25,25,0,25,25,0,1,7.0,False,True,True
2025-08-03,low,2025-07-27,121.12225208755176,121.12225208755176,-0.02210107496782932,-0.02210107496782932,-0.02210107496782932,25,25,0,25,25,0,1,7.0,False,True,True
2025-08-10,low,2025-08-03,121.80857099725148,121.80857099725148,0.005650338865640296,0.005650338865640296,0.005650338865640296,24,24,0,24,24,0,1,7.0,False,True,True
2025-08-17,low,2025-08-10,121.9606478803117,121.9606478803117,0.001247712106472676,0.001247712106472676,0.001247712106472676,25,25,0,25,25,0,1,7.0,False,True,True
2025-08-24,low,2025-08-17,121.9487432274102,121.9487432274102,-9.761537148590148e-05,-9.761537148590148e-05,-9.761537148590148e-05,26,26,0,26,26,0,1,7.0,False,True,True
2025-08-31,low,2025-08-24,121.76210971445312,121.76210971445312,-0.0015315981802849746,-0.0015315981802849746,-0.0015315981802849746,27,27,0,27,27,0,1,7.0,False,True,True
2025-09-07,low,2025-08-31,121.8514907730671,121.8514907730671,0.0007337936999061815,0.0007337936999061815,0.0007337936999061815,27,27,0,27,27,0,1,7.0,False,True,True
2025-09-14,low,2025-09-07,121.82660423155883,121.82660423155883,-0.00020425751928434884,-0.00020425751928434884,-0.00020425751928434884,26,26,0,26,26,0,1,7.0,False,True,True
2025-09-21,low,2025-09-14,121.37669193049028,121.37669193049028,-0.0036998907614582276,-0.0036998907614582276,-0.0036998907614582276,27,27,0,27,27,0,1,7.0,False,True,True
2025-09-28,low,2025-09-21,121.43150186065634,121.43150186065634,0.0004514668985524832,0.0004514668985524832,0.0004514668985524832,26,26,0,26,26,0,1,7.0,False,True,True
2025-10-05,low,2025-09-28,121.27352534038445,121.27352534038445,-0.0013017986846312428,-0.0013017986846312428,-0.0013017986846312428,24,24,0,24,24,0,1,7.0,False,True,True
2025-10-12,low,2025-10-05,121.8016342220871,121.8016342220871,0.004345238020967572,0.004345238020967572,0.004345238020967572,24,24,0,24,24,0,1,7.0,False,True,True
2025-10-19,low,2025-10-12,121.48758390119583,121.48758390119583,-0.0025817049990776533,-0.0025817049990776533,-0.0025817049990776533,24,24,0,24,24,0,1,7.0,False,True,True
2025-10-26,low,2025-10-19,121.6082307672391,121.6082307672391,0.0009925870267511003,0.0009925870267511003,0.0009925870267511003,23,23,0,23,23,0,1,7.0,False,True,True
