date,group,from_date,index_ffill,index_valid,log_return,ret_lvl,ret_w,n_matched,n_used,n_trim,n_adj,n_adj_used,n_adj_trim,step_n,interval_days,bridge,valid_step,ret_ok
2024-06-16,low,2024-06-09,101.0985941292495,101.0985941292495,-8.590953235940383e-05,-8.590953235940383e-05,-8.590953235940383e-05,58,52,6,58,52,6,1,7.0,False,True,True
2024-06-23,low,2024-06-16,101.48818365517525,101.48818365517525,0.0038461543290208133,0.0038461543290208133,0.0038461543290208133,60,54,6,60,54,6,1,7.0,False,True,True
2024-06-30,low,2024-06-23,101.52895222473451,101.52895222473451,0.0004016268866228066,0.0004016268866228066,0.0004016268866228066,62,54,8,62,54,8,1,7.0,False,True,True
2024-07-07,low,2024-06-30,101.284678045878,101.284678045878,-0.002408854835338045,-0.002408854835338045,-0.002408854835338045,61,55,6,61,55,6,1,7.0,False,True,True
2024-07-14,low,2024-07-07,101.46837923850805,101.46837923850805,0.0018120687831508105,0.0018120687831508105,0.0018120687831508105,59,53,6,59,53,6,1,7.0,False,True,True
2024-07-21,low,2024-07-14,101.9919877596311,101.9919877596311,0.005147043473905476,0.005147043473905476,0.005147043473905476,60,54,6,60,54,6,1,7.0,False,True,True
2024-07-28,low,2024-07-21,102.11665901534326,102.11665901534326,0.001221616753493189,0.001221616753493189,0.001221616753493189,60,54,6,60,54,6,1,7.0,False,True,True
2024-08-04,low,2024-07-28,102.38736660804157,102.38736660804157,0.0026474564497150498,0.0026474564497150498,0.0026474564497150498,57,51,6,57,51,6,1,7.0,False,True,True
2024-08-11,low,2024-08-04,102.30948373248053,102.30948373248053,-0.000760958257928291,-0.000760958257928291,-0.000760958257928291,57,51,6,57,51,6,1,7.0,False,True,True
2024-08-18,low,2024-08-11,102.33816928713142,102.33816928713142,0.00028034091195784167,0.00028034091195784167,0.00028034091195784167,55,49,6,55,49,6,1,7.0,False,True,True
2024-08-25,low,2024-08-18,102.67249644655381,102.67249644655381,0.003261561583646161,0.003261561583646161,0.003261561583646161,54,49,5,54,49,5,1,7.0,False,True,True
2024-09-01,low,2024-08-25,102.41898135362659,102.41898135362659,-0.0024722160546795102,-0.0024722160546795102,-0.0024722160546795102,54,48,6,54,48,6,1,7.0,False,True,True
2024-09-08,low,2024-09-01,102.62360380774084,102.62360380774084,0.001995902674378648,0.001995902674378648,0.001995902674378648,50,44,6,50,44,6,1,7.0,False,True,True
2024-09-15,low,2024-09-08,102.69040485587503,102.69040485587503,0.0006507208244209374,0.0006507208244209374,0.0006507208244209374,51,45,6,51,45,6,1,7.0,False,True,True
2024-09-22,low,2024-09-15,103.30619253611694,103.30619253611694,0.005978637727698456,0.005978637727698456,0.005978637727698456,52,47,5,52,47,5,1,7.0,False,True,True
2024-09-29,low,2024-09-22,103.03200190809376,103.03200190809376,-0.0026576833256892656,-0.0026576833256892656,-0.0026576833256892656,52,46,6,52,46,6,1,7.0,False,True,True
2024-10-06,low,2024-09-29,102.94451537124763,102.94451537124763,-0.000849480739481181,-0.000849480739481181,-0.000849480739481181,49,43,6,49,43,6,1,7.0,False,True,True
2024-10-13,low,2024-10-06,102.71711226602604,102.71711226602604,-0.002211430498814007,-0.002211430498814007,-0.002211430498814007,48,43,5,48,43,5,1,7.0,False,True,True
2024-10-20,low,2024-10-13,103.02826403757354,103.02826403757354,0.003024631846890257,0.003024631846890257,0.003024631846890257,45,39,6,45,39,6,1,7.0,False,True,True
