,gpu_ret,btc_krw_ret,fx_ret,nvda_ret,nasdaq_ret,sox_ret,gpu_ret_l1,btc_krw_ret_l0,btc_krw_ret_l1,btc_krw_ret_l2,btc_krw_ret_l3,btc_krw_ret_l4,btc_krw_ret_l5,btc_krw_ret_l6,btc_krw_ret_l7,btc_krw_ret_l8
2025-11-16,0.0044040546796509,-0.0345212217962505,0.016992715545093517,-0.013977599784019468,-0.004876296637785771,-0.015918729205848692,0.005944401116157,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374,0.0055570409023602,0.07164416049512567,-0.03221200441078764,0.014146543364940811
2025-11-23,-0.0003148857700413,-0.1071778177182594,-0.0003540580193082121,-0.05219371677888063,-0.03604951955624891,-0.06412285403079032,0.0044040546796509,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374,0.0055570409023602,0.07164416049512567,-0.03221200441078764
2025-11-30,0.0003457568154412,0.017151178475110385,0.004842121069355443,-0.0186557484841936,0.031128419934027818,0.04467793869352121,-0.0003148857700413,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374,0.0055570409023602,0.07164416049512567
2025-12-07,0.0003569740756914,0.006434801178176741,0.00014758279452209422,0.010844109728640916,0.014021105796421907,0.05097172055244137,0.0003457568154412,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374,0.0055570409023602
2025-12-14,0.0002847352655457,0.007172505503245219,0.0010333956223185226,0.003678665611627885,0.0028695720882012665,0.01912514541377952,0.0003569740756914,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374
2025-12-21,0.0024898716504068,-0.03975618688825122,0.0016783383894543036,-0.033662836899218895,-0.02054669192329328,-0.0584939982211381,0.0002847352655457,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464
2025-12-28,0.0033494612811788,-0.009011908100944765,-0.0021876193193568483,0.06600879353140776,0.02210266301892183,0.038523875643996064,0.0024898716504068,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123
2026-01-04,0.0031989968482495,0.0073580432320490274,-0.020277702095087058,-0.0011525414680413348,-0.008813432037417357,0.0018438418173403193,0.0033494612811788,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721
2026-01-11,0.0060046933341073,0.03551686621325345,0.0041924468296690165,-0.0048528044879070364,0.008235011177822216,0.04748984996321326,0.0031989968482495,0.03551686621325345,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505
2026-01-18,0.0274218601954075,0.04589626924962431,0.013421705319845323,-0.0077211092316860075,0.0023933762069550113,0.029805527169351365,0.0060046933341073,0.04589626924962431,0.03551686621325345,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594
2026-01-25,0.0491841258833126,-0.06681829549283691,0.0032799002192831495,-0.010776660233146274,-0.01339134509629858,0.023434446235548023,0.0274218601954075,-0.06681829549283691,0.04589626924962431,0.03551686621325345,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385
2026-02-01,0.0628049805376508,-0.07044837434100515,-0.023775853247442136,0.03521732555064094,0.017291440110561496,0.021220806319584895,0.0491841258833126,-0.07044837434100515,-0.06681829549283691,0.04589626924962431,0.03551686621325345,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741
2026-02-08,0.0127284614552869,-0.15380037680607117,0.014171440609096031,-0.057512852979625606,-0.026616105420742997,-0.03234252883505384,0.0628049805376508,-0.15380037680607117,-0.07044837434100515,-0.06681829549283691,0.04589626924962431,0.03551686621325345,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219
2026-02-15,0.0021888508499061,-0.04987563438043807,-0.00239867503746094,0.04501251490968805,-0.00667938941454338,0.03530053425884638,0.0127284614552869,-0.04987563438043807,-0.15380037680607117,-0.07044837434100515,-0.06681829549283691,0.04589626924962431,0.03551686621325345,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122
2026-02-22,-0.003938242479267,-0.014467143332790755,-0.007412875616260806,1.545434299554671e-05,-0.00804723560009002,0.004818034439990626,0.0021888508499061,-0.014467143332790755,-0.04987563438043807,-0.15380037680607117,-0.07044837434100515,-0.06681829549283691,0.04589626924962431,0.03551686621325345,0.0073580432320490274,-0.009011908100944765
2026-03-01,0.0028014537616226,-0.027214234473454724,-0.0031687838167311355,0.003353649986849838,0.004926724103563984,0.007887789365163655,-0.003938242479267,-0.027214234473454724,-0.014467143332790755,-0.04987563438043807,-0.15380037680607117,-0.07044837434100515,-0.06681829549283691,0.04589626924962431,0.03551686621325345,0.0073580432320490274
2026-03-08,-0.0090287069479208,0.06685388300495276,0.017769639523741887,-0.03764370190126609,-0.008610811339551105,-0.05381230806553461,0.0028014537616226,0.06685388300495276,-0.027214234473454724,-0.014467143332790755,-0.04987563438043807,-0.15380037680607117,-0.07044837434100515,-0.06681829549283691,0.04589626924962431,0.03551686621325345
2026-03-15,-0.0072649938239163,0.03132333874492943,0.007270709078734505,0.011131105269943653,-0.006089834364566116,-0.006773736877100589,-0.0090287069479208,0.03132333874492943,0.06685388300495276,-0.027214234473454724,-0.014467143332790755,-0.04987563438043807,-0.15380037680607117,-0.07044837434100515,-0.06681829549283691,0.04589626924962431
2026-03-22,-0.0046155929939253,0.01434404647518761,0.013954570936718369,-0.022222427920111976,-0.015986412748434375,0.002179910620727199,-0.0072649938239163,0.01434404647518761,0.03132333874492943,0.06685388300495276,-0.027214234473454724,-0.014467143332790755,-0.04987563438043807,-0.15380037680607117,-0.07044837434100515,-0.06681829549283691
2026-03-29,-0.0078109861573642,-0.03161867359624182,0.0034198655361867836,-0.03236736854397737,-0.025210949231444957,-0.008113984137418484,-0.0046155929939253,-0.03161867359624182,0.01434404647518761,0.03132333874492943,0.06685388300495276,-0.027214234473454724,-0.014467143332790755,-0.04987563438043807,-0.15380037680607117,-0.07044837434100515
