,gpu_index,log_btc_krw,log_usdkrw,log_nvda,log_gpu_index,ec_term,d_log_gpu,d_log_btc,d_log_usdkrw,d_log_nvda,ec_l1,d_log_btc_l0,d_log_btc_l1,d_log_btc_l2,d_log_btc_l3,d_log_btc_l4,d_log_btc_l5,d_log_btc_l6,d_log_btc_l7,d_log_btc_l8
2025-08-03,99.74534665119111,18.895588173165546,7.236186600967917,5.173798441260017,4.60262040456845,-0.025437172247966267,-0.0022407593890205746,-0.017219894975294636,0.006665099541910635,0.03073049530741301,-0.022935683882061575,-0.017219894975294636,-0.0054272587653976245,0.047209414415394946,0.09527803096293042,-0.026315378846632598,0.023804477381620615,-0.026130942158161474,-0.01530109385194578,0.020361882501159556
2025-08-10,99.30449457756964,18.89898398429889,7.234133908817033,5.194033900948947,4.5981908326408,-0.029815327696958605,-0.004429571927650144,0.0033958111333447505,-0.0020526921508841056,0.020235459688930035,-0.025437172247966267,0.0033958111333447505,-0.017219894975294636,-0.0054272587653976245,0.047209414415394946,0.09527803096293042,-0.026315378846632598,0.023804477381620615,-0.026130942158161474,-0.01530109385194578
2025-08-17,99.37926229058122,18.921728680034214,7.233789090877146,5.203037419210908,4.598943463029107,-0.02871831650626433,0.0007526303883071961,0.022744695735323006,-0.0003448179398874984,0.009003518261961219,-0.029815327696958605,0.022744695735323006,0.0033958111333447505,-0.017219894975294636,-0.0054272587653976245,0.047209414415394946,0.09527803096293042,-0.026315378846632598,0.023804477381620615,-0.026130942158161474
2025-08-24,99.1721948220427,18.885364336869863,7.23888553820373,5.1770270425876035,4.5968576808684505,-0.03135469656556644,-0.0020857821606563576,-0.036364343164351,0.005096447326584652,-0.02601037662330441,-0.02871831650626433,-0.036364343164351,0.022744695735323006,0.0033958111333447505,-0.017219894975294636,-0.0054272587653976245,0.047209414415394946,0.09527803096293042,-0.026315378846632598,0.023804477381620615
2025-08-31,98.79242026593762,18.84687196107536,7.236053542509767,5.189921691559728,4.593020883854752,-0.03577431233472961,-0.003836797013698323,-0.038492375794501044,-0.0028319956939633073,0.012894648972124223,-0.03135469656556644,-0.038492375794501044,-0.036364343164351,0.022744695735323006,0.0033958111333447505,-0.017219894975294636,-0.0054272587653976245,0.047209414415394946,0.09527803096293042,-0.026315378846632598
2025-09-07,98.62288192744944,18.851944821112067,7.238214027232442,5.135694962938036,4.591303302914634,-0.037415084350685746,-0.0017175809401184239,0.005072860036705151,0.002160484722675271,-0.054226728621691755,-0.03577431233472961,0.005072860036705151,-0.038492375794501044,-0.036364343164351,0.022744695735323006,0.0033958111333447505,-0.017219894975294636,-0.0054272587653976245,0.047209414415394946,0.09527803096293042
2025-09-14,98.51386978090852,18.884335711789877,7.234923835229831,5.160248469593174,4.590197348223714,-0.03803060377478751,-0.001105954690920008,0.03239089067781009,-0.0032901920026109366,0.024553506655138335,-0.037415084350685746,0.03239089067781009,0.005072860036705151,-0.038492375794501044,-0.036364343164351,0.022744695735323006,0.0033958111333447505,-0.017219894975294636,-0.0054272587653976245,0.047209414415394946
2025-09-21,98.45573178368367,18.898482255154818,7.232982863844112,5.165512451545433,4.589607023641125,-0.03840673345181678,-0.000590324582589119,0.014146543364940811,-0.001940971385719692,0.005263981952258412,-0.03803060377478751,0.014146543364940811,0.03239089067781009,0.005072860036705151,-0.038492375794501044,-0.036364343164351,0.022744695735323006,0.0033958111333447505,-0.017219894975294636,-0.0054272587653976245
2025-09-28,98.35517686777165,18.86627025074403,7.242790041866864,5.187066480203537,4.588585180641154,-0.03991630317517636,-0.001021842999970879,-0.03221200441078764,0.009807178022752439,0.021554028658104407,-0.03840673345181678,-0.03221200441078764,0.014146543364940811,0.03239089067781009,0.005072860036705151,-0.038492375794501044,-0.036364343164351,0.022744695735323006,0.0033958111333447505,-0.017219894975294636
2025-10-05,98.09059342090973,18.937914411239156,7.246884192670867,5.227893609438048,4.585891474317428,-0.04152523466767288,-0.0026937063237255643,0.07164416049512567,0.004094150804003327,0.04082712923451126,-0.03991630317517636,0.07164416049512567,-0.03221200441078764,0.014146543364940811,0.03239089067781009,0.005072860036705151,-0.038492375794501044,-0.036364343164351,0.022744695735323006,0.0033958111333447505
2025-10-12,97.9569000619354,18.943471452141516,7.254815222774228,5.231288430019495,4.584527586645887,-0.04280498236094754,-0.001363887671541164,0.0055570409023602,0.007931030103360825,0.003394820581446467,-0.04152523466767288,0.0055570409023602,0.07164416049512567,-0.03221200441078764,0.014146543364940811,0.03239089067781009,0.005072860036705151,-0.038492375794501044,-0.036364343164351,0.022744695735323006
2025-10-19,98.4692515055673,18.867945121771182,7.2612657842077395,5.207275788256078,4.589744331987471,-0.03873179235890056,0.005216745341583895,-0.07552633037033374,0.006450561433511304,-0.024012641763416553,-0.04280498236094754,-0.07552633037033374,0.0055570409023602,0.07164416049512567,-0.03221200441078764,0.014146543364940811,0.03239089067781009,0.005072860036705151,-0.038492375794501044,-0.036364343164351
2025-10-26,98.38055962381031,18.881387655057747,7.263523968457912,5.2065777387464625,4.588843219741037,-0.03942936922050411,-0.0009011122464341881,0.01344253328656464,0.002258184250172768,-0.0006980495096158279,-0.03873179235890056,0.01344253328656464,-0.07552633037033374,0.0055570409023602,0.07164416049512567,-0.03221200441078764,0.014146543364940811,0.03239089067781009,0.005072860036705151,-0.038492375794501044
2025-11-02,98.17476472331045,18.87957593889029,7.264295719459669,5.3028014602260445,4.586749203958125,-0.0415508164658851,-0.0020940157829114625,-0.0018117161674560123,0.0007717510017570817,0.09622372147958203,-0.03942936922050411,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374,0.0055570409023602,0.07164416049512567,-0.03221200441078764,0.014146543364940811,0.03239089067781009,0.005072860036705151
2025-11-09,98.76009289343337,18.823264393313384,7.270102351283414,5.2743037387357194,4.592693605074282,-0.03645903679057305,0.005944401116156683,-0.05631154557690721,0.005806631823745079,-0.028497721490325034,-0.0415508164658851,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374,0.0055570409023602,0.07164416049512567,-0.03221200441078764,0.014146543364940811,0.03239089067781009
2025-11-16,99.19599691071204,18.788743171517133,7.287095066828508,5.260326155000987,4.597097659753933,-0.03257767303631098,0.004404054679651104,-0.0345212217962505,0.016992715545093517,-0.013977583734732235,-0.03645903679057305,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374,0.0055570409023602,0.07164416049512567,-0.03221200441078764,0.014146543364940811
2025-11-23,99.1647664201164,18.681565353798874,7.2867410088092,5.208132405809465,4.596782773983891,-0.034515353997521814,-0.00031488577004168405,-0.1071778177182594,-0.0003540580193082121,-0.05219374919152209,-0.03257767303631098,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374,0.0055570409023602,0.07164416049512567,-0.03221200441078764
2025-11-30,99.19905924210462,18.698716532273984,7.291583129878555,5.189476673688626,4.597128530799333,-0.03390990865188925,0.000345756815441689,0.017151178475110385,0.004842121069355443,-0.018655732120839374,-0.034515353997521814,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374,0.0055570409023602,0.07164416049512567
2025-12-07,99.23447705583158,18.70515133345216,7.291730712673077,5.200320783417267,4.597485504875024,-0.03345550429976196,0.00035697407569124096,0.006434801178176741,0.00014758279452209422,0.010844109728640916,-0.03390990865188925,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374,0.0055570409023602
2025-12-14,99.26273663406567,18.712323838955406,7.292764108295396,5.2039994490288946,4.59777024014057,-0.033062169067478386,0.0002847352655459545,0.007172505503245219,0.0010333956223185226,0.003678665611627885,-0.03345550429976196,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464,-0.07552633037033374
2025-12-21,99.51019605120344,18.672567652067155,7.29444244668485,5.170336612129676,4.600260111790977,-0.031174251723242286,0.0024898716504067053,-0.03975618688825122,0.0016783383894543036,-0.033662836899218895,-0.033062169067478386,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123,0.01344253328656464
2025-12-28,99.8440604207166,18.66355574396621,7.292254827365493,5.236345405661083,4.603609573072156,-0.027961241075606935,0.003349461281178634,-0.009011908100944765,-0.0021876193193568483,0.06600879353140776,-0.031174251723242286,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721,-0.0018117161674560123
2026-01-04,100.16397268165552,18.67091378719826,7.271977125270406,5.235192864193042,4.606808569920405,-0.0246508350064234,0.0031989968482495357,0.0073580432320490274,-0.020277702095087058,-0.0011525414680413348,-0.027961241075606935,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505,-0.05631154557690721
2026-01-11,100.76723601376796,18.706430653411513,7.276169572100075,5.230340059705135,4.6128132632545125,-0.018108375547540412,0.006004693334107358,0.03551686621325345,0.0041924468296690165,-0.0048528044879070364,-0.0246508350064234,0.03551686621325345,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594,-0.0345212217962505
2026-01-18,103.56869614985187,18.752326922661137,7.2895912774199205,5.222618950473449,4.64023512344992,0.010008406849276064,0.02742186019540771,0.04589626924962431,0.013421705319845323,-0.0077211092316860075,-0.018108375547540412,0.04589626924962431,0.03551686621325345,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385,-0.1071778177182594
2026-01-25,108.78998160363882,18.6855086271683,7.292871177639204,5.211842290240303,4.689419249333232,0.05818082703717131,0.04918412588331211,-0.06681829549283691,0.0032799002192831495,-0.010776660233146274,0.010008406849276064,-0.06681829549283691,0.04589626924962431,0.03551686621325345,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741,0.017151178475110385
2026-02-01,115.84165666673218,18.615060252827295,7.2690953243917615,5.247059615790944,4.752224229870883,0.11991913831862533,0.06280498053765093,-0.07044837434100515,-0.023775853247442136,0.03521732555064094,0.05818082703717131,-0.07044837434100515,-0.06681829549283691,0.04589626924962431,0.03551686621325345,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219,0.006434801178176741
2026-02-08,117.3255666395488,18.461259876021224,7.283266765000858,5.189546762811318,4.764952691326171,0.13031888551946658,0.012728461455287388,-0.15380037680607117,0.014171440609096031,-0.057512852979625606,0.11991913831862533,-0.15380037680607117,-0.07044837434100515,-0.06681829549283691,0.04589626924962431,0.03551686621325345,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122,0.007172505503245219
2026-02-15,117.5826560683665,18.411384241640786,7.280868089963397,5.234559277721006,4.767141542176077,0.13175256201191488,0.0021888508499063875,-0.04987563438043807,-0.00239867503746094,0.04501251490968805,0.13031888551946658,-0.04987563438043807,-0.15380037680607117,-0.07044837434100515,-0.06681829549283691,0.04589626924962431,0.03551686621325345,0.0073580432320490274,-0.009011908100944765,-0.03975618688825122
2026-02-22,117.1204977006011,18.396917098307995,7.273455214347136,5.234574732064002,4.7632032996968094,0.1275952703755534,-0.003938242479267551,-0.014467143332790755,-0.007412875616260806,1.545434299554671e-05,0.13175256201191488,-0.014467143332790755,-0.04987563438043807,-0.15380037680607117,-0.07044837434100515,-0.06681829549283691,0.04589626924962431,0.03551686621325345,0.0073580432320490274,-0.009011908100944765
2026-03-01,117.44906537813851,18.36970286383454,7.270286430530405,5.2379283820508515,4.766004753458432,0.12998466938764786,0.002801453761622774,-0.027214234473454724,-0.0031687838167311355,0.003353649986849838,0.1275952703755534,-0.027214234473454724,-0.014467143332790755,-0.04987563438043807,-0.15380037680607117,-0.07044837434100515,-0.06681829549283691,0.04589626924962431,0.03551686621325345,0.0073580432320490274
2026-03-08,116.39342489092516,18.436556746839493,7.288056070054147,5.2002846801495854,4.756976046510512,0.12196820697092914,-0.009028706947920462,0.06685388300495276,0.017769639523741887,-0.03764370190126609,0.12998466938764786,0.06685388300495276,-0.027214234473454724,-0.014467143332790755,-0.04987563438043807,-0.15380037680607117,-0.07044837434100515,-0.06681829549283691,0.04589626924962431,0.03551686621325345
2026-03-15,115.55089158333476,18.467880085584422,7.295326779132881,5.211415785419529,4.749711052686595,0.11517748445210874,-0.0072649938239166545,0.03132333874492943,0.007270709078734505,0.011131105269943653,0.12196820697092914,0.03132333874492943,0.06685388300495276,-0.027214234473454724,-0.014467143332790755,-0.04987563438043807,-0.15380037680607117,-0.07044837434100515,-0.06681829549283691,0.04589626924962431
2026-03-22,115.01878463690136,18.48222413205961,7.3092813500695994,5.189193357499417,4.74509545969267,0.11077907678754961,-0.004615592993925333,0.01434404647518761,0.013954570936718369,-0.022222427920111976,0.11517748445210874,0.01434404647518761,0.03132333874492943,0.06685388300495276,-0.027214234473454724,-0.014467143332790755,-0.04987563438043807,-0.15380037680607117,-0.07044837434100515,-0.06681829549283691
2026-03-29,114.12387411908088,18.450605458463368,7.312701215605786,5.15682598895544,4.737284473535306,0.10248934761642126,-0.007810986157363864,-0.03161867359624182,0.0034198655361867836,-0.03236736854397737,0.11077907678754961,-0.03161867359624182,0.01434404647518761,0.03132333874492943,0.06685388300495276,-0.027214234473454724,-0.014467143332790755,-0.04987563438043807,-0.15380037680607117,-0.07044837434100515
