Id,Name,ram_model,memory_gen,memory_speed,cl_value,capacity,capacity_gb,2024-06-01,2024-06-02,2024-06-03,2024-06-04,2024-06-05,2024-06-06,2024-06-07,2024-06-09,2024-06-10,2024-06-11,2024-06-12,2024-06-13,2024-06-14,2024-06-15,2024-06-16,2024-06-17,2024-06-18,2024-06-19,2024-06-20,2024-06-21,2024-06-22,2024-06-23,2024-06-24,2024-06-25,2024-06-26,2024-06-27,2024-06-28,2024-06-29,2024-06-30
19539860,GeIL DDR5-6000 CL38 POLARIS RGB Gray 패키지,GeIL POLARIS RGB Gray 패키지,DDR5,6000,CL38,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172000,172000,171980,171590,178690,177000,177000,177000,178990,179000,178990,178990,178990
19539911,GeIL DDR5-6000 CL38 POLARIS RGB White 패키지,GeIL POLARIS RGB White 패키지,DDR5,6000,CL38,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178990,178990,178990,178990,178990,178990,178990,178990,178990,178990,178990,178990,178990
19539965,GeIL DDR5-6000 CL38 POLARIS White 패키지,GeIL POLARIS White 패키지,DDR5,6000,CL38,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148900,148900,148900,148900,148900,148900,148900,148900,148900,148900,148900,148900,148900
18419999,GeIL DDR5-6400 CL38 EVO V RGB Gray 패키지,GeIL EVO V RGB Gray 패키지,DDR5,6400,CL38,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189760,189760,189740,189660,189600,189560,189450,189330,189330,189280,189190,189070,188980
18420014,GeIL DDR5-6400 CL38 EVO V RGB White 패키지,GeIL EVO V RGB White 패키지,DDR5,6400,CL38,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990
19540025,GeIL DDR5-6400 CL38 POLARIS RGB Gray 패키지,GeIL POLARIS RGB Gray 패키지,DDR5,6400,CL38,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174000,174000,174000,174000,174000,174000,174000,174000,173990,174000,162500,162500,173990
19176542,GeIL DDR5-6400 CL38 POLARIS RGB White 패키지,GeIL POLARIS RGB White 패키지,DDR5,6400,CL38,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173990,173990,173970,173990,173990,173990,173990,173990,173950,173910,173870,173810,173720
18420035,GeIL DDR5-6600 CL38 EVO V RGB Gray 패키지,GeIL EVO V RGB Gray 패키지,DDR5,6600,CL38,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990
18420050,GeIL DDR5-6600 CL38 EVO V RGB White 패키지,GeIL EVO V RGB White 패키지,DDR5,6600,CL38,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990,214990
18420071,GeIL DDR5-6800 CL36 EVO V RGB Gray 패키지,GeIL EVO V RGB Gray 패키지,DDR5,6800,CL36,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239760,239760
18420080,GeIL DDR5-6800 CL36 EVO V RGB White 패키지,GeIL EVO V RGB White 패키지,DDR5,6800,CL36,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,0
19176761,GeIL DDR5-7200 CL36 EVO V RGB Gray 패키지,GeIL EVO V RGB Gray 패키지,DDR5,7200,CL36,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000,270000,270000,270000,270000,270000,270000,270000,270000,270000,270000,270000,0
19176791,GeIL DDR5-7200 CL36 EVO V RGB White 패키지,GeIL EVO V RGB White 패키지,DDR5,7200,CL36,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000,270000,270000,270000,270000,270000,270000,270000,270000,270000,270000,269990,269990
19176827,GeIL DDR5-8000 CL38 EVO V RGB Gray 패키지,GeIL EVO V RGB Gray 패키지,DDR5,8000,CL38,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,500000,500000,500000,500000,500000,500000,499990,500000,500000,499990,499990
19176851,GeIL DDR5-8000 CL38 EVO V RGB White 패키지,GeIL EVO V RGB White 패키지,DDR5,8000,CL38,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,500000,500000,500000,500000,500000,500000,499990,500000,500000,499990,499990
34373126,GeIL 노트북 DDR3-1600 CL11 1.35V,GeIL 노트북 1.35V,DDR3,1600,CL11,8GB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18530,18450,18440,18890,18890,18890,18880,18860,18820,18780,18740,18700,18700
11682767,GeIL 노트북 DDR4-3200 CL22,GeIL 노트북,DDR4,3200,CL22,16GB,16,41490,41490,41490,41490,41490,41490,41490,41490,41490,41490,41490,41490,39990,39990,39990,39990,39990,39990,40000,40000,40000,0,0,0,0,0,0,0,0
11682767,GeIL 노트북 DDR4-3200 CL22,GeIL 노트북,DDR4,3200,CL22,8GB,8,21990,21990,22000,22000,22000,21990,22000,22000,22000,22000,22000,22000,20700,20700,20700,20700,20700,20700,20700,20700,20700,0,0,0,0,0,0,0,0
11682743,GeIL 노트북 DDR4-3200 CL22,GeIL 노트북,DDR4,3200,CL22,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,40000,42500,42500,42500,40000,40000,40000
11682743,GeIL 노트북 DDR4-3200 CL22,GeIL 노트북,DDR4,3200,CL22,8GB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20700,20700,20700,20690,20700,20690,20700,23200
28775711,HIKSEMI DDR4-3200 CL18 HIKER,HIKSEMI HIKER,DDR4,3200,CL18,8GB,8,22900,22900,22900,22900,22900,22900,22900,22900,22900,22900,22900,22900,22900,22900,22900,22900,22900,22900,0,22900,22900,22900,22900,22900,22900,22900,22900,22900,22900
28775711,HIKSEMI DDR4-3200 CL18 HIKER,HIKSEMI HIKER,DDR4,3200,CL18,16GB,16,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,43890,43890,43890,43890,43890,43890,0,43890,43890,43890,43890,43890,43890,43890,43890,43890,43890
28775612,HIKSEMI DDR4-3200 CL18 HIKER,HIKSEMI HIKER,DDR4,3200,CL18,8GB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22900,0,0,0,0,0,0,0,0,0,0
28775612,HIKSEMI DDR4-3200 CL18 HIKER,HIKSEMI HIKER,DDR4,3200,CL18,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43890,0,0,0,0,0,0,0,0,0,0
17321936,HIKVISION DDR4-3200 CL18 U1,HIKVISION U1,DDR4,3200,CL18,8GB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21600,21600,21600,21600,21600,21600,21600,21600,21600
16982327,HP DDR4-3200 CL14 V10 RGB 패키지,HP V10 RGB 패키지,DDR4,3200,CL14,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000,106000
16982426,HP DDR4-3600 CL14 V10 RGB 패키지,HP V10 RGB 패키지,DDR4,3600,CL14,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99640,99640,99640,99640,99640,99640,99640,99640,99640,99640,99640,99640,99640
13163300,HP DDR4-3600 CL18 V8,HP V8,DDR4,3600,CL18,8GB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71280,71280,71280,71280,71280,71280,71280,71280,71280,71280,71280,71280,71280
13050284,KINGMAX DDR4-2666 CL19,KINGMAX,DDR4,2666,CL19,16GB,16,78900,78900,78900,78900,78900,78900,78900,78900,78900,78900,78900,78900,78900,78900,78900,78900,78900,78900,0,78900,78900,78900,78900,78900,78900,78900,78900,78900,78900
13050284,KINGMAX DDR4-2666 CL19,KINGMAX,DDR4,2666,CL19,8GB,8,22300,22300,22300,22300,22300,22300,22300,22300,22300,22300,22300,22300,22300,22300,22300,22300,22300,22300,0,22300,22300,22300,22300,22300,22300,22300,22300,18700,18700
13050317,KINGMAX DDR4-2666 CL19,KINGMAX,DDR4,2666,CL19,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78900,0,0,0,0,0,0,0,0,0,0
13050317,KINGMAX DDR4-2666 CL19,KINGMAX,DDR4,2666,CL19,8GB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22300,0,0,0,0,0,0,0,0,0,0
13303526,KINGMAX DDR4-3200 CL22,KINGMAX,DDR4,3200,CL22,16GB,16,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900,73900
13303526,KINGMAX DDR4-3200 CL22,KINGMAX,DDR4,3200,CL22,8GB,8,22300,22300,22300,22300,22300,22300,22300,22300,22300,22300,22300,22300,22300,22300,22300,22300,21300,21300,21300,21300,21300,21300,21300,20500,20500,20500,20500,20500,20500
16412666,KINGMAX DDR5-4800 CL40,KINGMAX,DDR5,4800,CL40,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,49900,0
19480859,NEMIX RAM DDR4-2666 ECC Replacement for Synology 패키지 해외구매,NEMIX RAM ECC Replacement for Synology 패키지 해외구매,DDR4,2666,0,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257810,257810,257810,257810,257810,257810,257810,257810,257810,257810,257810
12709205,OCPC DDR4-3200 CL14 X3TREME BLACK LABEL 패키지,OCPC X3TREME BLACK LABEL 패키지,DDR4,3200,CL14,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94180,94180,94180,94180,94180,94180,94180,94180,94180,94180,94180,94180,94180
28415714,OCPC DDR4-3200 CL14 X3TREME WHITE LABEL 패키지,OCPC X3TREME WHITE LABEL 패키지,DDR4,3200,CL14,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82240,82240,82240,82240,82240,82240,82240,82240,82240,82230,80100,80100,80100
12702368,OCPC DDR4-3200 CL16 HyperBeast Edition 패키지,OCPC HyperBeast Edition 패키지,DDR4,3200,CL16,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102360,102360,102360,102360,102360,102360,102360,102360,102360,102360,102360,102360,102360
12692900,OCPC DDR4-3200 CL16 X3TREME RGB WHITE 패키지,OCPC X3TREME RGB WHITE 패키지,DDR4,3200,CL16,64GB(32GX2),64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529000,529000,529000,529000,529000,529000,529000,529000,529000,529000,529000,529000,529000
19364429,OCPC DDR4-3200 CL16-20-20 X3TREME RGB WHITE 패키지,OCPC -20-20 X3TREME RGB WHITE 패키지,DDR4,3200,CL16,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108070,108070,108070,108070,108070,108070,108070,108070,108070,108080,108080,108080,108080
13612172,OCPC DDR4-3200 CL16-20-20 XT II BLACK,OCPC -20-20 XT II BLACK,DDR4,3200,CL16,16GB,16,45910,45910,45910,45910,45910,45910,45910,45910,45910,45910,45910,45910,45910,45910,45910,45910,45910,45910,0,0,0,0,0,0,0,0,0,0,0
13612172,OCPC DDR4-3200 CL16-20-20 XT II BLACK,OCPC -20-20 XT II BLACK,DDR4,3200,CL16,8GB,8,18670,18670,18670,18670,18670,18670,18670,18670,18670,54900,54900,54900,54900,54900,54900,54900,54900,54900,0,0,0,0,0,0,0,0,0,0,0
13612193,OCPC DDR4-3200 CL16-20-20 XT II BLACK,OCPC -20-20 XT II BLACK,DDR4,3200,CL16,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45910,45910,45910,45910,45910,45910,45910,45910,45910,45910,45910
13612193,OCPC DDR4-3200 CL16-20-20 XT II BLACK,OCPC -20-20 XT II BLACK,DDR4,3200,CL16,8GB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900
13612244,OCPC DDR4-3200 CL16-20-20 XT II WHITE,OCPC -20-20 XT II WHITE,DDR4,3200,CL16,16GB,16,239500,239500,239500,239500,239500,239500,239500,239500,239500,239500,239500,239500,239500,239500,239500,239500,239500,239500,0,239500,239500,239500,239500,239500,239500,239500,239500,239500,239500
13612244,OCPC DDR4-3200 CL16-20-20 XT II WHITE,OCPC -20-20 XT II WHITE,DDR4,3200,CL16,8GB,8,23520,23520,23520,23520,23520,23520,23520,23520,23520,23520,23520,23520,23520,23520,23520,23520,23520,23520,0,23520,23520,23520,23520,23460,23460,23450,23450,23450,23450
13612247,OCPC DDR4-3200 CL16-20-20 XT II WHITE,OCPC -20-20 XT II WHITE,DDR4,3200,CL16,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239500,0,0,0,0,0,0,0,0,0,0
13612247,OCPC DDR4-3200 CL16-20-20 XT II WHITE,OCPC -20-20 XT II WHITE,DDR4,3200,CL16,8GB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23520,0,0,0,0,0,0,0,0,0,0
12709241,OCPC DDR4-3600 CL16 X3TREME BLACK LABEL 패키지,OCPC X3TREME BLACK LABEL 패키지,DDR4,3600,CL16,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103470,103470,103470,103470,103470,103470,103470,103470,103470,103470,103470,103470,103470
12709256,OCPC DDR4-3600 CL18 X3TREME BLACK LABEL 패키지,OCPC X3TREME BLACK LABEL 패키지,DDR4,3600,CL18,32GB(16GX2),32,115300,115300,115300,107650,115300,115300,115300,115300,115300,115300,115300,115300,115300,115300,115300,115300,115300,115300,0,115300,115300,115300,115300,115300,115300,115300,115300,115300,115300
12709256,OCPC DDR4-3600 CL18 X3TREME BLACK LABEL 패키지,OCPC X3TREME BLACK LABEL 패키지,DDR4,3600,CL18,16GB(8GX2),16,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,0,56000,56000,56000,56000,56000,56000,55990,55990,55990,55990
12709265,OCPC DDR4-3600 CL18 X3TREME BLACK LABEL 패키지,OCPC X3TREME BLACK LABEL 패키지,DDR4,3600,CL18,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115300,0,0,0,0,0,0,0,0,0,0
12709265,OCPC DDR4-3600 CL18 X3TREME BLACK LABEL 패키지,OCPC X3TREME BLACK LABEL 패키지,DDR4,3600,CL18,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56000,0,0,0,0,0,0,0,0,0,0
12694874,OCPC DDR4-3600 CL18 X3TREME RGB Pink 패키지,OCPC X3TREME RGB Pink 패키지,DDR4,3600,CL18,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57790,0,0,0,0,0,0,0,0,0,0,0,0
12693101,OCPC DDR4-3600 CL18 X3TREME RGB WHITE 패키지,OCPC X3TREME RGB WHITE 패키지,DDR4,3600,CL18,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113840,113840,113840,113840,113840,113840,113840,113840,113840,114230,114230,114230,114230
16443101,OCPC DDR4-3600 CL18 X3TREME WHITE LABEL 패키지,OCPC X3TREME WHITE LABEL 패키지,DDR4,3600,CL18,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99000,99000,99000,99000,99000,99000,99000,99000,99000,99000,99000,99000,99000
12709319,OCPC DDR4-4000 CL19 X3TREME BLACK LABEL 패키지,OCPC X3TREME BLACK LABEL 패키지,DDR4,4000,CL19,32GB(16GX2),32,132410,132410,132410,132410,132410,132410,132410,132410,132410,132410,132410,132410,132410,132410,132410,132410,132410,132410,0,132410,132410,132410,0,0,132410,132410,132410,132410,132410
12709319,OCPC DDR4-4000 CL19 X3TREME BLACK LABEL 패키지,OCPC X3TREME BLACK LABEL 패키지,DDR4,4000,CL19,16GB(8GX2),16,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,0,67500,67500,67500,0,0,67500,67790,67790,67790,67790
12709334,OCPC DDR4-4000 CL19 X3TREME BLACK LABEL 패키지,OCPC X3TREME BLACK LABEL 패키지,DDR4,4000,CL19,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132410,0,0,0,132410,132410,0,0,0,0,0
12709334,OCPC DDR4-4000 CL19 X3TREME BLACK LABEL 패키지,OCPC X3TREME BLACK LABEL 패키지,DDR4,4000,CL19,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67500,0,0,0,67500,67500,0,0,0,0,0
12690140,OCPC DDR4-4000 CL19 X3TREME RGB BLACK 패키지,OCPC X3TREME RGB BLACK 패키지,DDR4,4000,CL19,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67500,67500,67500,67500,67500,67500,67500,67500,67500,69870,69870,69870,69870
12694913,OCPC DDR4-4000 CL19 X3TREME RGB Pink 패키지,OCPC X3TREME RGB Pink 패키지,DDR4,4000,CL19,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115000,115000,115000,115000,115000,115000,115000,115000,115000,115000,115000,115000,115000
12709343,OCPC DDR4-4266 CL19 X3TREME BLACK LABEL 패키지,OCPC X3TREME BLACK LABEL 패키지,DDR4,4266,CL19,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91800,91800,91800,91800,91800,91800,91800,91800,91800,92550,92550,92550,92550
15724712,OCPC DDR5-4800 CL40 PISTA RGB 패키지,OCPC PISTA RGB 패키지,DDR5,4800,CL40,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336000,336000,336000,336000,336000,336000,336000,336000,336000,336000,336000,336000,336000
14486768,OLOy DDR4-3200 CL14 BLADE RGB AL 패키지 올로이앤코,OLOy BLADE RGB AL 패키지 올로이앤코,DDR4,3200,CL14,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515000,515000,515000,515000,515000,515000,515000,515000,515000,515000,515000,515000,515000
12805619,OLOy DDR4-3200 CL14 WarHawk PLATINUM SE RGB White 패키지,OLOy WarHawk PLATINUM SE RGB White 패키지,DDR4,3200,CL14,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581860,581860,581860,581860,581860,581860,581860,581860,581860,581860,581860,581860,581860
12805592,OLOy DDR4-3200 CL14 WarHawk PLATINUM SE RGB White 패키지 올로이앤코,OLOy WarHawk PLATINUM SE RGB White 패키지 올로이앤코,DDR4,3200,CL14,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000
13387634,OLOy DDR4-3200 CL16 BLADE RGB Black 패키지 올로이앤코,OLOy BLADE RGB Black 패키지 올로이앤코,DDR4,3200,CL16,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89270,89270,89270,89270,89270,89270,89270,89270,89270,89270,89270,89270,89270
13387685,OLOy DDR4-3200 CL16 BLADE RGB White 패키지 올로이앤코,OLOy BLADE RGB White 패키지 올로이앤코,DDR4,3200,CL16,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97760,97760,97760,97760,97760,97760,97760,97760,97760,97760,97760,97760,97760
13098071,OLOy DDR4-3200 CL16 WarHawk Black RGB 패키지 올로이앤코,OLOy WarHawk Black RGB 패키지 올로이앤코,DDR4,3200,CL16,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112320,112320,112320,112320,112320,112320,112320,112320,112320,112320,112320,112320,112320
16745570,OLOy DDR4-3600 CL14 BLADE RGB AL 패키지 올로이앤코,OLOy BLADE RGB AL 패키지 올로이앤코,DDR4,3600,CL14,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154330,154270,154260,155490,155490,155490,155490,155490,155490,155490,155480,155470,155460
13723196,OLOy DDR4-3600 CL18 BLADE RGB Black 패키지,OLOy BLADE RGB Black 패키지,DDR4,3600,CL18,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223870,223870,223870,223870,223870,223870,223870,223870,223870,223870,223870,223870,223870
13723130,OLOy DDR4-3600 CL18 BLADE RGB Black 패키지 올로이앤코,OLOy BLADE RGB Black 패키지 올로이앤코,DDR4,3600,CL18,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67190,67170,67160,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600
13723295,OLOy DDR4-3600 CL18 BLADE RGB White 패키지 올로이앤코,OLOy BLADE RGB White 패키지 올로이앤코,DDR4,3600,CL18,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66490,66470,66460,68050,68030,68030,67960,67830,67710,67680,76140,76140,76140
18919928,OLOy DDR5-4800 CL40 BLADE RGB Black 패키지 올로이앤코,OLOy BLADE RGB Black 패키지 올로이앤코,DDR5,4800,CL40,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124550,124550,124550,124550,124550,124550,124550,124550,124550,124550,124550,124550,124550
16332725,OLOy DDR5-5200 CL36 BLADE RGB MIRROR 패키지,OLOy BLADE RGB MIRROR 패키지,DDR5,5200,CL36,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000
16319639,OLOy DDR5-5200 CL36 BLADE RGB MIRROR 패키지 올로이앤코,OLOy BLADE RGB MIRROR 패키지 올로이앤코,DDR5,5200,CL36,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530000,530000,530000,530000,530000,530000,530000,530000,530000,530000,530000,530000,530000
19389233,OLOy DDR5-5600 CL36 BLADE RGB Black 패키지 올로이앤코,OLOy BLADE RGB Black 패키지 올로이앤코,DDR5,5600,CL36,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148920,148920,148920,148920,148920,148920,148920,148920,148920,148920,148920,148920,148920
16072955,OLOy DDR5-5600 CL36 BLADE RGB MIRROR 패키지 올로이앤코,OLOy BLADE RGB MIRROR 패키지 올로이앤코,DDR5,5600,CL36,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172050,172050,172050,182100,182100,182100,182100,182100,182100,182100,182100,182100,182100
33368099,OLOy DDR5-6000 CL32 BLADE RGB Black 패키지,OLOy BLADE RGB Black 패키지,DDR5,6000,CL32,64GB(32GX2),64,348780,348670,348560,348530,348480,348460,348440,348330,348230,348220,348130,348120,344790,348040,348030,348020,0,347960,347950,349980,349980,349980,349970,349850,0,0,0,0,0
33368099,OLOy DDR5-6000 CL32 BLADE RGB Black 패키지,OLOy BLADE RGB Black 패키지,DDR5,6000,CL32,32GB(16GX2),32,199670,199670,199670,199670,199670,199600,199570,199410,199400,199390,198540,198520,198160,198360,198350,198340,0,198330,198320,198310,198310,198270,198170,198140,0,0,0,0,0
33368099,OLOy DDR5-6000 CL32 BLADE RGB Black 패키지,OLOy BLADE RGB Black 패키지,DDR5,6000,CL32,16GB(8GX2),16,100790,100790,100790,100790,108730,100790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33368270,OLOy DDR5-6000 CL32 BLADE RGB Black 패키지,OLOy BLADE RGB Black 패키지,DDR5,6000,CL32,64GB(32GX2),64,348780,348670,348560,0,0,0,0,0,0,0,0,0,344790,348040,348030,348020,348010,347960,347950,349980,349980,349980,349970,349850,349740,349670,349640,349520,349430
33368270,OLOy DDR5-6000 CL32 BLADE RGB Black 패키지,OLOy BLADE RGB Black 패키지,DDR5,6000,CL32,32GB(16GX2),32,199670,199670,199670,0,0,0,0,0,0,0,0,0,198160,198360,198350,198340,198330,198330,198320,198310,198310,198270,198170,198140,198110,198020,197900,197780,197690
33368270,OLOy DDR5-6000 CL32 BLADE RGB Black 패키지,OLOy BLADE RGB Black 패키지,DDR5,6000,CL32,16GB(8GX2),16,100790,100790,100790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17770829,OLOy DDR5-6000 CL32 BLADE RGB MIRROR 패키지 올로이앤코,OLOy BLADE RGB MIRROR 패키지 올로이앤코,DDR5,6000,CL32,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193200,193200,193200,194480,194480,194480,194470,194480,194480,194480,194480,194480,194480
33368330,OLOy DDR5-6000 CL32 BLADE RGB White 패키지,OLOy BLADE RGB White 패키지,DDR5,6000,CL32,64GB(32GX2),64,355680,355680,355680,355680,355680,355600,355570,355410,355400,355390,355300,355280,346240,355110,355000,0,0,0,354840,0,0,0,0,0,0,0,0,0,0
33368330,OLOy DDR5-6000 CL32 BLADE RGB White 패키지,OLOy BLADE RGB White 패키지,DDR5,6000,CL32,32GB(16GX2),32,199670,199670,199670,199670,199670,196270,196250,196120,196020,196010,195920,195900,190020,195730,195720,0,0,0,195560,0,0,0,0,0,0,0,0,0,0
33368342,OLOy DDR5-6000 CL32 BLADE RGB White 패키지,OLOy BLADE RGB White 패키지,DDR5,6000,CL32,64GB(32GX2),64,355680,355680,355680,355680,355680,355600,355570,355410,355400,355390,355300,355280,346240,355110,355000,354910,354900,354850,354840,354830,354770,354680,354580,354460,354430,354350,354290,354200,354110
33368342,OLOy DDR5-6000 CL32 BLADE RGB White 패키지,OLOy BLADE RGB White 패키지,DDR5,6000,CL32,32GB(16GX2),32,199670,199670,199670,199670,199670,196270,196250,196120,196020,196010,195920,195900,190020,195730,195720,195710,195620,195570,195560,199390,199330,199240,199140,199020,198990,198930,198900,198780,198690
32494760,OLOy DDR5-6000 CL32 Lighting,OLOy Lighting,DDR5,6000,CL32,32GB,32,133680,133680,133680,133670,133650,133570,133550,133420,133320,133310,133300,133290,126210,133100,133090,0,0,133070,133060,133680,133680,133680,133680,0,0,0,0,133680,133680
32494760,OLOy DDR5-6000 CL32 Lighting,OLOy Lighting,DDR5,6000,CL32,16GB,16,70800,70780,70670,70650,69730,69190,69170,68660,69690,69610,69530,69520,66080,69410,69320,0,0,69290,69280,69690,69690,69690,69690,0,0,0,0,69210,69210
32494760,OLOy DDR5-6000 CL32 Lighting,OLOy Lighting,DDR5,6000,CL32,8GB,8,53100,53100,53100,53100,53100,52900,52870,52700,52590,52570,52490,52490,51620,52330,52320,0,0,49930,52240,52890,52890,52890,52880,0,0,0,0,52490,52790
