Id,Name,ram_model,memory_gen,memory_speed,cl_value,capacity,capacity_gb,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-25,2025-09-26,2025-09-27,2025-09-28,2025-09-29,2025-09-30
95202428,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 파인인포,ADATA LANCER BLADE 블랙 파인인포,DDR5,5600,CL46,32GB,32,117490,115010,115010,115010,115000,114980,114960,112030,114970,114970,114970,117640,117640,117640,117640,119330,118020,0,119330,119330,119330,119330,124340,124340,132720,139000,144740,144740,144740,144740
95202428,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 파인인포,ADATA LANCER BLADE 블랙 파인인포,DDR5,5600,CL46,16GB,16,65230,61430,61430,61430,61420,61400,61380,61370,61360,61350,61340,61330,60180,60180,60180,60180,60180,0,61430,61430,61430,61430,61430,61430,68690,68660,69660,69660,69660,69660
95205869,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 파인인포,ADATA LANCER BLADE 블랙 파인인포,DDR5,5600,CL46,32GB,32,117490,115010,115010,115010,115000,114980,114960,112030,114970,114970,114970,117640,117640,117640,117640,119330,118020,0,119330,119330,119330,119330,124340,124340,132720,139000,144740,144740,144740,144740
95205869,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 파인인포,ADATA LANCER BLADE 블랙 파인인포,DDR5,5600,CL46,16GB,16,65230,61430,61430,61430,61420,61400,61380,61370,61360,61350,61340,61330,60180,60180,60180,60180,60180,0,61430,61430,61430,61430,61430,61430,68690,68660,69660,69660,69660,69660
81036776,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 서린,ADATA LANCER BLADE 화이트 서린,DDR5,5600,CL46,16GB,16,63000,63000,63000,63000,66990,66960,66910,66900,66880,66870,66870,66870,66850,66850,66850,66850,66840,0,66830,66820,66820,66810,0,0,0,0,0,0,0,0
81036776,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 서린,ADATA LANCER BLADE 화이트 서린,DDR5,5600,CL46,32GB,32,118000,118000,118000,118000,124990,124970,124920,124910,124890,124880,124870,124870,124850,124850,124850,124850,124850,0,124850,124850,124850,124850,0,0,0,0,0,0,0,0
81036653,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 서린,ADATA LANCER BLADE 화이트 서린,DDR5,5600,CL46,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66810,66800,66790,66690,74000,74000,74000,74000
81036653,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 서린,ADATA LANCER BLADE 화이트 서린,DDR5,5600,CL46,32GB,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124850,124850,124850,124750,141990,141990,141990,141990
95202470,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 파인인포,ADATA LANCER BLADE 화이트 파인인포,DDR5,5600,CL46,32GB,32,121750,114890,114890,114890,114890,114870,114850,114850,114860,114860,114860,118000,119330,119330,119330,119330,119330,0,119330,119330,119330,119330,121790,121790,132720,132720,135320,135210,135090,134970
95202470,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 파인인포,ADATA LANCER BLADE 화이트 파인인포,DDR5,5600,CL46,16GB,16,62990,61430,61430,61430,61430,61420,61420,61420,61420,61420,61420,63000,63930,63930,63930,63920,63920,0,63920,63920,63920,63920,65240,65240,70110,70110,70110,70110,70110,70110
95205893,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 파인인포,ADATA LANCER BLADE 화이트 파인인포,DDR5,5600,CL46,32GB,32,0,0,114890,114890,114890,114870,114850,114850,114860,0,0,0,0,0,0,0,0,0,0,119330,119330,119330,121790,121790,132720,132720,135320,135210,135090,134970
95205893,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 파인인포,ADATA LANCER BLADE 화이트 파인인포,DDR5,5600,CL46,16GB,16,0,0,61430,61430,61430,61420,61420,61420,61420,0,0,0,0,0,0,0,0,0,0,63920,63920,63920,65240,65240,70110,70110,70110,70110,70110,70110
51553754,ADATA DDR5-5600 CL46 PMIC락 코잇,ADATA PMIC락 코잇,DDR5,5600,CL46,16GB,16,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,0,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900
27940799,ADATA DDR5-5600 CL46 코잇,ADATA 코잇,DDR5,5600,CL46,32GB,32,161000,161000,161000,161000,161000,161000,161000,161000,161000,161000,161000,161000,161000,161000,161000,161000,161000,0,161000,161000,161000,161000,161000,161000,161000,161000,161000,161000,161000,161000
27940799,ADATA DDR5-5600 CL46 코잇,ADATA 코잇,DDR5,5600,CL46,16GB,16,57110,57110,57110,57110,57110,57110,57110,57110,57110,60200,60200,60200,60200,60200,60200,60200,61200,0,61200,67300,67300,67300,67300,67300,67300,74510,74510,74510,74510,74510
28395059,ADATA DDR5-5600 CL46 패키지 코잇,ADATA 패키지 코잇,DDR5,5600,CL46,32GB(16GX2),32,159000,159000,159000,159000,159000,162000,162000,157140,157140,162000,162000,162000,162000,162000,162000,162000,162000,0,0,0,0,0,0,0,0,0,0,0,0,0
68918912,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,32GB,32,122000,0,121990,121990,121990,121990,121980,121990,121990,121990,121990,121990,121980,121980,121980,121990,121990,0,122000,122000,122000,122000,127000,127000,127000,127000,140000,140000,140000,140000
68918912,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,16GB,16,58840,0,56050,58990,58990,58970,58930,58930,58930,58930,58930,58930,58920,58920,58920,58930,58930,0,58930,58930,58930,58930,58930,58930,58930,60000,73000,73000,73000,73000
68918885,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,32GB,32,0,121990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68918885,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,16GB,16,0,56050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29822102,ADATA DDR5-5600 CL46-45-45 코잇,ADATA -45-45 코잇,DDR5,5600,CL46,32GB,32,122000,122000,122000,122000,122000,122000,122000,122000,122000,122000,122000,122000,122000,122000,122000,122000,122000,0,122100,122100,122100,122100,125900,125900,125900,125900,125900,125900,125900,125900
29822102,ADATA DDR5-5600 CL46-45-45 코잇,ADATA -45-45 코잇,DDR5,5600,CL46,16GB,16,58520,58520,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,0,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,61740
79397219,ADATA DDR5-5600 CL46-45-45 파인인포,ADATA -45-45 파인인포,DDR5,5600,CL46,32GB,32,120690,120690,120690,118740,118740,118710,118690,118690,118690,118690,118690,118690,118670,118670,118670,117490,117490,0,118650,121000,121000,0,121000,121000,127090,127090,127090,127090,127090,132060
79397219,ADATA DDR5-5600 CL46-45-45 파인인포,ADATA -45-45 파인인포,DDR5,5600,CL46,16GB,16,56320,56320,56320,56320,56290,56260,56240,56250,56250,56250,56250,58000,59110,59110,59110,59110,59110,0,59110,59120,61840,0,62000,62000,64960,64960,64960,64960,64960,65840
79397198,ADATA DDR5-5600 CL46-45-45 파인인포,ADATA -45-45 파인인포,DDR5,5600,CL46,32GB,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121000,0,0,0,0,0,0,0,0
79397198,ADATA DDR5-5600 CL46-45-45 파인인포,ADATA -45-45 파인인포,DDR5,5600,CL46,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61840,0,0,0,0,0,0,0,0
19229168,ADATA DDR5-6000 CL30 CASTER RGB 패키지 코잇,ADATA CASTER RGB 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,221000,220990,220990,220990,220990,214810,223980,217280,217280,217270,223980,223980,223980,223980,223980,223980,223980,0,223990,223990,212800,212800,212800,212800,212800,212800,212800,212800,212800,212800
68902697,ADATA DDR5-6000 CL30 CASTER 패키지 서린,ADATA CASTER 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,184500,184500,184500,184500,184500,184500,184500,184500,184500,184500,184500,184500,184500,184500,184500,184500,184500,0,184500,184500,184500,184500,184500,184500,184500,184500,184500,184500,184500,184500
68788067,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,367940,367990,367970,367950,367930,367910,0,0,0,0,0,0,0,0,0,0,0,0,0,367990,367990,367990,367990,0,0,0,0,0,0,0
68788067,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,48GB(24GX2),48,247840,247840,247840,247840,247840,247840,0,0,0,0,0,0,0,0,0,0,0,0,0,247840,247820,247840,247840,0,0,0,0,0,0,0
68788067,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,196940,196990,196970,196950,196930,196910,0,0,0,0,0,0,0,0,0,0,0,0,0,196990,196990,196990,196990,0,0,0,0,0,0,0
75938423,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,367890,367880,367990,367990,367990,367990,367990,367990,367990,367990,367990,0,367990,0,0,0,0,0,0,0,0,0,0,0
75938423,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,48GB(24GX2),48,0,0,0,0,0,0,247840,247840,247840,247840,247840,247840,247720,247720,247720,245240,247840,0,247840,0,0,0,0,0,0,0,0,0,0,0
75938423,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,196890,196880,196990,196990,196990,196990,196980,196980,196980,196990,196990,0,196990,0,0,0,0,0,0,0,0,0,0,0
68788052,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367940,367910,368000,389990,389990,389890,389890
68788052,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,48GB(24GX2),48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249960,249850,264990,264980,264980,264980,267500
68788052,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196990,196990,194220,209990,209990,209990,209990
46365512,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 코잇,ADATA LANCER BLADE RGB 블랙 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,354000,354000,359000,359000,0,0,0,0,0,0,0,0,0,0,0,358570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46365512,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 코잇,ADATA LANCER BLADE RGB 블랙 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,0,173980,173980,173980,0,0,0,0,0,0,0,0,0,0,0,182910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27785552,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 코잇,ADATA LANCER BLADE RGB 블랙 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,358990,358980,358970,358960,358950,358940,358930,358920,358820,358790,358670,0,358560,0,358640,358640,358640,358640,358640,358640,358640,358640,358640,358640,358640,359000
27785552,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 코잇,ADATA LANCER BLADE RGB 블랙 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,183900,183780,183660,183570,183540,183420,183300,183210,183180,183060,182940,0,182910,0,182910,182910,182910,182910,182910,182910,182910,182910,182910,182910,182910,182910
93179096,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL30,64GB(32GX2),64,367150,367040,366920,365730,365620,365560,365510,365420,365400,365380,365360,365340,365240,365220,365200,365160,365150,0,365180,365180,365160,365160,368000,368000,377360,377330,377330,377330,377330,377330
93179096,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL30,48GB(24GX2),48,234610,234590,234570,233590,233480,233420,233370,233280,233260,233240,233220,233190,233060,233040,233020,232980,232970,0,235000,234990,234990,234990,235000,235000,255030,255020,255020,255020,255020,255020
93179096,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL30,32GB(16GX2),32,192230,192210,192190,191890,191780,191720,191700,191680,191660,191640,191620,191600,191510,191400,191310,191270,191260,0,191290,191290,191290,191290,193000,193000,204460,204430,204430,204430,204430,204430
93179114,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL30,64GB(32GX2),64,367150,367040,366920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93179114,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL30,48GB(24GX2),48,234610,234590,234570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93179114,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL30,32GB(16GX2),32,192230,192210,192190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93179111,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,0,0,0,365380,365360,365340,365240,365220,365200,365160,0,0,0,0,0,0,0,0,0,0,377330,377330,377330,377330
93179111,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL30,48GB(24GX2),48,0,0,0,0,0,0,0,0,0,233240,233220,233190,233060,233040,233020,232980,0,0,0,0,0,0,0,0,0,0,255020,255020,255020,255020
93179111,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,191640,191620,191600,191510,191400,191310,191270,0,0,0,0,0,0,0,0,0,0,204430,204430,204430,204430
68788100,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린,ADATA LANCER BLADE RGB 화이트 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,377970,377990,377990,377990,377990,377990,377970,377970,378000,378000,378000,378000,370100,370100,370100,370110,370110,0,370110,370110,370110,370110,370110,370100,370100,378000,370110,370110,370110,376750
68788100,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린,ADATA LANCER BLADE RGB 화이트 패키지 서린,DDR5,6000,CL30,48GB(24GX2),48,232970,232970,232970,232970,232970,232970,232950,232950,232980,232980,232980,232980,232970,232970,232970,230530,232980,0,232980,232980,232980,232980,232980,234990,234990,235000,265000,265000,265000,257200
68788100,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린,ADATA LANCER BLADE RGB 화이트 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,192990,192990,192990,192990,192990,192990,192970,193000,193000,193000,193000,193000,192990,192990,192990,193000,193000,0,193000,193000,192990,193000,193000,193000,193000,193000,197000,197000,197000,197000
46390997,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 코잇,ADATA LANCER BLADE RGB 화이트 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,354000,354000,359000,359000,356140,356020,355900,355810,355780,355660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355150,355150,355150,355150,0
46390997,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 코잇,ADATA LANCER BLADE RGB 화이트 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,189900,171740,171740,171740,183900,183780,183660,183570,183540,183420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182800,182800,182800,182800,0
27785618,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 코잇,ADATA LANCER BLADE RGB 화이트 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,0,0,0,0,355540,355450,355420,355300,355180,352490,355150,0,355150,355150,355150,355150,355150,355150,355150,0,0,0,0,359000
27785618,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 코잇,ADATA LANCER BLADE RGB 화이트 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,183300,183200,183080,182960,182840,182810,182810,0,182810,182810,182810,182810,182810,182810,182810,0,0,0,0,182790
93179012,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 파인인포,ADATA LANCER BLADE RGB 화이트 패키지 파인인포,DDR5,6000,CL30,64GB(32GX2),64,365940,365910,365890,365740,365620,365560,365510,365400,365280,365160,365040,364960,364840,364800,364780,364670,364560,0,364760,364760,364740,364740,368000,368000,377360,377330,377330,377330,377330,377330
93179012,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 파인인포,ADATA LANCER BLADE RGB 화이트 패키지 파인인포,DDR5,6000,CL30,48GB(24GX2),48,234510,234390,234280,233590,233480,233420,233370,233270,233190,233170,233150,233130,233030,233010,232990,232950,232940,0,235000,234990,234990,234990,235000,235000,246470,246470,246470,246470,246470,246470
93179012,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 파인인포,ADATA LANCER BLADE RGB 화이트 패키지 파인인포,DDR5,6000,CL30,32GB(16GX2),32,188960,188960,188960,185990,185990,185970,185950,185950,185950,185950,185950,185950,185920,185920,185920,185900,185910,0,188160,188160,188160,188160,193000,193000,204460,201680,201680,201680,201680,201680
57504575,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 코잇,ADATA LANCER BLADE 블랙 코잇,DDR5,6000,CL30,16GB,16,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,0,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000,89000
68787806,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 서린,ADATA LANCER BLADE 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,359990,359990,359990,0,0,0,0,0,0,0,359990,359990,359980,359980,359980,0,359990,0,359990,359990,359990,359990,359990,359940,359910,360000,379990,379990,379990,379990
68787806,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 서린,ADATA LANCER BLADE 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,183990,183990,183990,0,0,0,0,0,0,0,183990,183990,183980,183980,183980,0,183990,0,183990,183990,183990,183990,183990,183990,183990,184000,199990,199990,199990,199990
68787917,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 서린,ADATA LANCER BLADE 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,359990,359990,359990,359980,359990,359990,359990,0,0,0,0,0,359990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
