date,group,gpu_ret,fitted,resid,std_resid,abs_std_resid
2025-04-13,mid,0.0017454496472481,0.0004523737610451681,0.0012930758862029319,0.17295637253749518,0.17295637253749518
2025-04-20,mid,-0.0012350585274019,6.250702134436958e-05,-0.0012975655487462694,-0.17355689084867745,0.17355689084867745
2025-04-27,mid,-0.0012253839496796,-0.0027579142734947483,0.0015325303238151484,0.20498478738871398,0.20498478738871398
2025-05-04,mid,-0.0036048320776957,0.0007124907701806381,-0.004317322847876338,-0.5774668809536156,0.5774668809536156
2025-05-11,mid,-0.0051436059850491,0.004417456891716669,-0.00956106287676577,-1.2788474136844254,1.2788474136844254
2025-05-18,mid,-0.0030144776434369,-0.002101453834584756,-0.0009130238088521439,-0.12212221084962038,0.12212221084962038
2025-05-25,mid,-0.0020237080538708,0.0015985435587557812,-0.0036222516126265814,-0.4844970863834249,0.4844970863834249
2025-06-01,mid,-0.0080301425472147,0.0009643832717750126,-0.008994525818989713,-1.203069808157541,1.203069808157541
2025-06-08,mid,-0.0063870897016936,-0.00652043002852127,0.00013334032682766998,0.017835039294405768,0.017835039294405768
2025-06-15,mid,-0.0038285279858197,-0.0007425994662719817,-0.0030859285195477186,-0.4127607732429818,0.4127607732429818
2025-06-22,mid,-0.0061231941183733,-0.001559555541168908,-0.004563638577204392,-0.6104130332236162,0.6104130332236162
2025-07-20,mid,-0.0008601997146734,-0.0030330766368113792,0.0021728769221379795,0.29063484551319146,0.29063484551319146
2025-07-27,mid,-0.0055257360990913,0.0014122467642096199,-0.00693798286330092,-0.9279953029574256,0.9279953029574256
2025-08-03,mid,-0.002482096540057,-0.001913395091275511,-0.000568701448781489,-0.07606710533199751,0.07606710533199751
2025-08-10,mid,-0.0043706648045014,-0.0028508305941313417,-0.0015198342103700585,-0.20328660884388366,0.20328660884388366
2025-08-17,mid,0.001124693692338,-0.0024062157894815736,0.0035309094818195734,0.472279548516706,0.472279548516706
2025-08-24,mid,-0.0025315182937155,0.0006295602258209374,-0.003161078519536437,-0.4228125200375252,0.4228125200375252
2025-08-31,mid,-0.0045687222158408,0.0005714998019527081,-0.005140222017793508,-0.6875344005103552,0.6875344005103552
2025-09-07,mid,-0.0019065694481642,-0.0037701681652606866,0.0018635987170964865,0.24926709825285054,0.24926709825285054
2025-09-14,mid,-0.0013465947577303,-0.0001637144449143363,-0.0011828803128159635,-0.1582170777706076,0.1582170777706076
2025-09-21,mid,-0.0009942477667894,0.00035629946942064794,-0.001350547236210048,-0.18064349773109234,0.18064349773109234
2025-09-28,mid,-0.0013150055949195,-0.0004440713178871544,-0.0008709342770323455,-0.11649249273096439,0.11649249273096439
2025-10-05,mid,-0.0032533156985485,-0.0006648659903787665,-0.0025884497081697334,-0.3462201072633072,0.3462201072633072
2025-10-12,mid,-0.0016774347451734,-0.0023642737418331132,0.0006868389966597133,0.09186868508420525,0.09186868508420525
2025-10-19,mid,0.005122057937543,0.0004972285414371457,0.004624829396105854,0.6185976588768509,0.6185976588768509
2025-10-26,mid,-0.0017939938319047,-0.00032784296114343216,-0.001466150870761268,-0.19610615193218647,0.19610615193218647
2025-11-02,mid,-0.0035263129399603,-0.0007878724502890162,-0.0027384404896712835,-0.36628224109425306,0.36628224109425306
2025-11-09,mid,0.0049191950548529,0.001370466463256358,0.0035487285915965423,0.4746629574270074,0.4746629574270074
2025-11-16,mid,0.0032149425529194,-0.0021889744384486643,0.005403916991368064,0.7228051271339497,0.7228051271339497
2025-11-23,mid,0.0011597214632579,0.0021076320432578638,-0.0009479105799999638,-0.12678851810324257,0.12678851810324257
2025-11-30,mid,0.0010003432615732,0.000786281171422881,0.00021406209015031907,0.028632041634394152,0.028632041634394152
2025-12-07,mid,0.000868529109144,-0.003978107093488957,0.004846636202632957,0.648265601083789,0.648265601083789
2025-12-14,mid,0.0009639496169771,0.002408133042446637,-0.0014441834254695371,-0.19316787917332273,0.19316787917332273
2025-12-21,mid,0.0037285463911734,0.0017719453198040752,0.001956601071369325,0.26170670060264856,0.26170670060264856
2025-12-28,mid,0.003559557250236,0.0020228055197996143,0.0015367517304363857,0.2055494249200494,0.2055494249200494
2026-01-04,mid,0.0033864400969734,0.004325902604128992,-0.0009394625071555921,-0.1256585395384225,0.1256585395384225
2026-01-11,mid,0.0053276677404093,-0.0019481882151922718,0.007275855955601572,0.9731877816401315,0.9731877816401315
2026-01-18,mid,0.0224926014914947,0.0016945041198297615,0.02079809737166494,2.781865716827892,2.781865716827892
2026-01-25,mid,0.0499667688360211,0.01712676065603563,0.032840008179985475,4.392540878316688,4.392540878316688
2026-02-01,mid,0.0710361726326668,0.03776335148408363,0.033272821148583175,4.450432114116978,4.450432114116978
2026-02-08,mid,0.0128505224170458,0.04129138740401767,-0.028440864986971872,-3.8041300533566136,3.8041300533566136
2026-02-15,mid,0.0006485650144498,0.005904544042666584,-0.005255979028216784,-0.7030175696207046,0.7030175696207046
2026-02-22,mid,-0.0040975104896715,-0.0032031636570942234,-0.0008943468325772765,-0.11962405733756659,0.11962405733756659
2026-03-01,mid,0.0027873902835146,-0.00118833495074608,0.00397572523426068,0.5317762260208106,0.5317762260208106
2026-03-08,mid,-0.0095140300659183,0.0011357545130603816,-0.010649784578978682,-1.424470233138999,1.424470233138999
2026-03-15,mid,-0.0066515772360374,-0.007093872593324964,0.0004422953572875638,0.05915956008681385,0.05915956008681385
2026-03-22,mid,-0.0067183891214477,-0.002595712586079612,-0.004122676535368088,-0.5514318117837129,0.5514318117837129
2026-03-29,mid,-0.0127227990875927,-0.008891717159353,-0.0038310819282397005,-0.5124293479387511,0.5124293479387511
